"","ID","solidarity_behaviour","solidarity_attitude","treatment_video","c_0031_w1","c_0031_w2","c_0031_w3","c_0032_w1","c_0032_w2","vignette3","vignette4","vignette5","vignette6","vignette1","vignette2","vignette3_w4","vignette4_w4","conjoint_choice1_exp3","conjoint_rating1_exp3","conjoint_rating2_exp3","conjoint_choice2_exp3","conjoint_rating3_exp3","conjoint_rating4_exp3","conjoint_choice3_exp3","conjoint_rating5_exp3","conjoint_rating6_exp3","conjoint_choice1_exp7","conjoint_rating1_exp7","conjoint_rating2_exp7","conjoint_choice2_exp7","conjoint_rating3_exp7","conjoint_rating4_exp7"
"8609",6110348889510,1,0,1,NA,172,NA,NA,182,13,16,166,125,NA,NA,NA,NA,2,2,9,1,8,1,1,8,1,NA,NA,NA,NA,NA,NA
"8610",6110359371585,0,0,1,NA,112,NA,NA,102,172,133,182,122,NA,NA,NA,NA,2,4,10,1,5,3,2,4,7,NA,NA,NA,NA,NA,NA
"8611",6110442516195,0,0,1,NA,32,NA,NA,158,109,25,30,146,NA,NA,NA,NA,1,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"8612",6110649441585,0,1,1,NA,127,NA,NA,10,142,90,7,70,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"8613",6110657378955,0,0,1,NA,140,NA,NA,111,186,154,178,99,NA,NA,NA,NA,1,8,8,1,8,8,1,8,8,NA,NA,NA,NA,NA,NA
"8614",6110698305195,0,0,0,NA,82,NA,NA,146,127,38,130,42,NA,NA,NA,NA,1,5,5,1,3,3,2,3,3,NA,NA,NA,NA,NA,NA
"8615",6110706150270,0.4,0,1,NA,172,NA,NA,82,9,151,96,89,NA,NA,NA,NA,2,3,6,1,6,3,1,6,4,NA,NA,NA,NA,NA,NA
"8616",6110814293640,0,0,0,NA,140,NA,NA,90,185,144,29,151,NA,NA,NA,NA,2,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"8617",6110991012195,0,1,1,NA,116,NA,NA,33,179,161,182,67,NA,NA,NA,NA,1,8,6,1,8,7,1,8,6,NA,NA,NA,NA,NA,NA
"8618",6110998896825,0.8,1,1,NA,167,NA,NA,65,55,117,126,144,NA,NA,NA,NA,1,7,4,2,5,7,1,7,4,NA,NA,NA,NA,NA,NA
"8619",6111079312140,1,0,0,NA,159,NA,NA,71,120,178,168,140,NA,NA,NA,NA,1,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"8620",6111079378065,1,0,0,NA,176,NA,NA,13,182,20,71,175,NA,NA,NA,NA,1,8,4,2,4,8,1,8,4,NA,NA,NA,NA,NA,NA
"8621",6111083294010,0.2,0,0,NA,48,NA,NA,142,43,170,172,45,NA,NA,NA,NA,1,7,3,2,1,5,1,3,1,NA,NA,NA,NA,NA,NA
"8622",6111233603010,0.4,0,1,NA,23,NA,NA,63,39,139,123,135,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"8623",6111374708880,1,1,1,NA,153,NA,NA,168,12,31,76,129,NA,NA,NA,NA,2,9,9,1,9,9,2,9,9,NA,NA,NA,NA,NA,NA
"8624",6111383846085,0.8,0,1,NA,71,NA,NA,13,20,182,175,176,NA,NA,NA,NA,2,3,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"8625",6111668708010,1,1,1,NA,47,NA,NA,64,109,59,14,9,NA,NA,NA,NA,2,4,8,2,7,8,2,4,9,NA,NA,NA,NA,NA,NA
"8626",6111696409695,0.4,1,1,NA,145,NA,NA,5,166,7,152,149,NA,NA,NA,NA,2,2,8,2,1,6,2,2,7,NA,NA,NA,NA,NA,NA
"8627",6111964091565,0.2,1,0,NA,167,NA,NA,28,139,155,190,166,NA,NA,NA,NA,2,2,8,2,4,7,2,1,8,NA,NA,NA,NA,NA,NA
"8628",6112012823325,0,0,0,NA,68,NA,NA,115,186,189,51,44,NA,NA,NA,NA,1,5,5,1,8,2,2,2,8,NA,NA,NA,NA,NA,NA
"8629",6112033853400,0,0,0,NA,156,NA,NA,60,92,110,72,99,NA,NA,NA,NA,2,5,5,1,5,5,1,5,4,NA,NA,NA,NA,NA,NA
"8630",6112084022325,0,1,0,NA,8,NA,NA,62,40,50,115,18,NA,NA,NA,NA,1,7,3,1,7,4,2,6,6,NA,NA,NA,NA,NA,NA
"8631",6112159150455,0,0,0,NA,111,NA,NA,161,88,170,82,171,NA,NA,NA,NA,2,3,7,2,3,8,2,2,9,NA,NA,NA,NA,NA,NA
"8632",6112312162380,0.2,0,0,NA,31,NA,NA,9,51,93,113,186,NA,NA,NA,NA,2,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"8633",6112372787010,0,0,1,NA,188,NA,NA,184,154,41,134,135,NA,NA,NA,NA,2,3,4,2,4,4,1,4,4,NA,NA,NA,NA,NA,NA
"8634",6112494036270,0,0,1,NA,4,NA,NA,34,190,56,108,178,NA,NA,NA,NA,1,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"8635",6112499402565,0,0,1,NA,152,NA,NA,1,61,38,84,54,NA,NA,NA,NA,1,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"8636",6112511203140,0.8,1,1,NA,91,NA,NA,119,94,26,138,83,NA,NA,NA,NA,1,8,7,2,7,8,2,7,8,NA,NA,NA,NA,NA,NA
"8637",6112546802640,1,1,1,NA,68,NA,NA,5,50,140,170,15,NA,NA,NA,NA,2,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"8638",6112549439640,1,1,1,NA,146,NA,NA,90,15,12,121,87,NA,NA,NA,NA,2,4,4,2,3,6,2,4,8,NA,NA,NA,NA,NA,NA
"8639",6112579778325,0.4,1,1,NA,58,NA,NA,63,45,36,165,5,NA,NA,NA,NA,1,10,5,1,10,6,1,10,8,NA,NA,NA,NA,NA,NA
"8640",6112583747010,1,1,1,NA,166,NA,NA,178,44,49,91,87,NA,NA,NA,NA,1,8,5,1,7,4,2,7,7,NA,NA,NA,NA,NA,NA
"8641",6112681316010,0,0,0,NA,29,NA,NA,41,143,129,66,4,NA,NA,NA,NA,1,0,0,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA
"8642",6112900160640,0.2,1,1,NA,59,NA,NA,100,187,111,63,113,NA,NA,NA,NA,1,4,3,2,3,4,1,4,3,NA,NA,NA,NA,NA,NA
"8643",6113120336955,0,0,1,NA,31,NA,NA,18,160,147,58,69,NA,NA,NA,NA,1,10,0,1,9,5,1,9,5,NA,NA,NA,NA,NA,NA
"8644",6113145362085,0.6,0,0,NA,156,NA,NA,92,60,72,110,125,NA,NA,NA,NA,2,5,6,2,8,8,1,6,5,NA,NA,NA,NA,NA,NA
"8645",6113286533880,0,1,0,NA,156,NA,NA,75,146,56,166,16,NA,NA,NA,NA,1,8,5,1,9,6,1,9,6,NA,NA,NA,NA,NA,NA
"8646",6113378789325,0,0,1,NA,76,NA,NA,58,59,24,149,162,NA,NA,NA,NA,2,8,8,1,10,9,2,9,10,NA,NA,NA,NA,NA,NA
"8647",6113471044770,0.4,1,1,NA,96,NA,NA,106,56,29,127,64,NA,NA,NA,NA,2,6,10,1,10,8,2,10,10,NA,NA,NA,NA,NA,NA
"8648",6113552857695,0,0,1,NA,151,NA,NA,53,179,180,128,104,NA,NA,NA,NA,2,0,10,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"8649",6113716298955,0.2,1,0,NA,143,NA,NA,44,92,114,110,67,NA,NA,NA,NA,1,7,6,1,7,7,1,7,7,NA,NA,NA,NA,NA,NA
"8650",6113726807400,0.4,1,0,NA,87,NA,NA,118,44,67,114,116,NA,NA,NA,NA,2,2,7,1,6,5,1,8,5,NA,NA,NA,NA,NA,NA
"8651",6113745266400,0.8,1,0,NA,59,NA,NA,105,48,75,44,110,NA,NA,NA,NA,2,5,6,1,7,6,1,6,5,NA,NA,NA,NA,NA,NA
"8652",6113807315010,0.8,1,1,NA,117,NA,NA,101,57,149,133,107,NA,NA,NA,NA,1,10,9,1,10,9,1,10,10,NA,NA,NA,NA,NA,NA
"8653",6113816557695,1,1,0,NA,61,NA,NA,30,192,149,7,172,NA,NA,NA,NA,2,8,9,2,7,9,1,9,6,NA,NA,NA,NA,NA,NA
"8654",6113928643380,0.4,0,1,NA,182,NA,NA,71,13,176,159,175,NA,NA,NA,NA,2,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"8655",6114059188065,0.8,1,0,NA,47,NA,NA,2,192,109,39,13,NA,NA,NA,NA,1,9,3,1,9,4,2,5,9,NA,NA,NA,NA,NA,NA
"8656",6114155438565,1,1,1,NA,68,NA,NA,122,6,166,94,21,NA,NA,NA,NA,2,5,6,2,6,7,1,7,5,NA,NA,NA,NA,NA,NA
"8657",6114173884380,0,0,0,NA,42,NA,NA,105,23,170,191,167,NA,NA,NA,NA,1,6,0,1,6,5,2,5,6,NA,NA,NA,NA,NA,NA
"8658",6114258255195,1,0,1,NA,58,NA,NA,84,191,22,65,76,NA,NA,NA,NA,1,8,2,2,4,6,1,8,7,NA,NA,NA,NA,NA,NA
"8659",6114267484695,1,0,1,NA,15,NA,NA,32,180,62,50,44,NA,NA,NA,NA,2,0,10,1,10,5,2,5,10,NA,NA,NA,NA,NA,NA
"8660",6114440115900,0,0,0,NA,162,NA,NA,142,168,35,33,140,NA,NA,NA,NA,1,8,3,1,8,3,2,2,8,NA,NA,NA,NA,NA,NA
"8661",6114444084585,0,0,1,NA,37,NA,NA,187,38,83,49,125,NA,NA,NA,NA,1,5,0,1,4,4,1,2,0,NA,NA,NA,NA,NA,NA
"8662",6114446800695,1,1,0,NA,8,NA,NA,84,148,2,136,13,NA,NA,NA,NA,2,8,10,2,8,9,1,8,3,NA,NA,NA,NA,NA,NA
"8663",6114655097325,1,0,1,NA,49,NA,NA,72,25,87,116,48,NA,NA,NA,NA,1,0,0,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA
"8664",6114723685695,1,1,0,NA,40,NA,NA,36,3,2,150,104,NA,NA,NA,NA,2,5,10,2,5,10,1,10,5,NA,NA,NA,NA,NA,NA
"8665",6114862115010,0.8,1,1,NA,80,NA,NA,113,151,38,172,168,NA,NA,NA,NA,1,5,5,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"8666",6114862154565,1,1,1,NA,17,NA,NA,161,182,165,169,11,NA,NA,NA,NA,2,5,10,2,10,10,1,10,0,NA,NA,NA,NA,NA,NA
"8667",6114958391880,1,0,1,NA,127,NA,NA,91,22,147,36,27,NA,NA,NA,NA,1,7,5,1,7,3,1,9,1,NA,NA,NA,NA,NA,NA
"8668",6115034759400,1,0,1,NA,65,NA,NA,96,6,107,90,102,NA,NA,NA,NA,1,10,0,2,3,4,2,0,10,NA,NA,NA,NA,NA,NA
"8669",6115041444195,1,1,0,NA,134,NA,NA,93,74,159,165,29,NA,NA,NA,NA,1,10,6,1,10,8,1,10,8,NA,NA,NA,NA,NA,NA
"8670",6115045373325,0.2,0,1,NA,53,NA,NA,122,7,180,109,113,NA,NA,NA,NA,1,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"8671",6115193018955,0.4,0,1,NA,36,NA,NA,3,40,104,150,2,NA,NA,NA,NA,1,7,3,1,7,4,2,3,7,NA,NA,NA,NA,NA,NA
"8672",6115215446640,1,0,1,NA,113,NA,NA,117,43,6,100,42,NA,NA,NA,NA,2,7,7,1,8,6,2,4,7,NA,NA,NA,NA,NA,NA
"8673",6115220681085,0.8,0,0,NA,103,NA,NA,44,92,27,93,102,NA,NA,NA,NA,2,3,8,2,4,7,1,7,5,NA,NA,NA,NA,NA,NA
"8674",6115222091880,0.4,0,0,NA,30,NA,NA,169,141,175,20,82,NA,NA,NA,NA,1,8,2,1,8,2,2,5,5,NA,NA,NA,NA,NA,NA
"8675",6115439578455,0.4,1,1,NA,21,NA,NA,3,6,2,32,58,NA,NA,NA,NA,1,7,4,1,7,6,2,5,6,NA,NA,NA,NA,NA,NA
"8676",6115626805455,0.4,1,1,NA,39,NA,NA,25,116,162,172,124,NA,NA,NA,NA,1,9,9,2,9,10,1,10,9,NA,NA,NA,NA,NA,NA
"8677",6115930100010,0.2,0,1,NA,181,NA,NA,132,126,111,57,169,NA,NA,NA,NA,2,5,6,1,5,4,1,7,4,NA,NA,NA,NA,NA,NA
"8678",6115938024195,1,1,1,NA,32,NA,NA,47,131,67,29,157,NA,NA,NA,NA,2,5,6,1,6,5,1,6,5,NA,NA,NA,NA,NA,NA
"8679",6116139701955,0,0,0,NA,55,NA,NA,190,183,70,127,181,NA,NA,NA,NA,1,10,1,2,1,10,1,10,1,NA,NA,NA,NA,NA,NA
"8680",6116170093380,1,1,1,NA,22,NA,NA,165,82,126,120,55,NA,NA,NA,NA,2,6,10,2,6,10,1,10,6,NA,NA,NA,NA,NA,NA
"8681",6116274188955,0,0,1,NA,173,NA,NA,159,152,9,126,78,NA,NA,NA,NA,2,5,8,1,7,6,2,5,5,NA,NA,NA,NA,NA,NA
"8682",6116279449770,1,1,0,NA,144,NA,NA,25,5,85,140,37,NA,NA,NA,NA,2,5,9,1,9,5,2,5,9,NA,NA,NA,NA,NA,NA
"8683",6116354577900,1,1,1,NA,142,NA,NA,10,90,70,7,127,NA,NA,NA,NA,1,7,5,2,5,8,2,5,6,NA,NA,NA,NA,NA,NA
"8684",6116359891455,0.4,0,0,NA,166,NA,NA,163,11,84,82,139,NA,NA,NA,NA,1,7,2,2,6,8,1,6,3,NA,NA,NA,NA,NA,NA
"8685",6116369160510,0.8,1,1,NA,72,NA,NA,29,96,128,182,10,NA,NA,NA,NA,2,3,7,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA
"8686",6116375713455,0,0,1,NA,170,NA,NA,171,102,1,78,141,NA,NA,NA,NA,2,3,3,2,3,4,2,1,2,NA,NA,NA,NA,NA,NA
"8687",6116410073565,0,0,1,NA,128,NA,NA,24,151,106,160,147,NA,NA,NA,NA,1,5,5,1,5,5,2,0,0,NA,NA,NA,NA,NA,NA
"8688",6116437762065,1,1,1,NA,41,NA,NA,66,180,62,137,11,NA,NA,NA,NA,1,10,5,2,5,10,2,5,10,NA,NA,NA,NA,NA,NA
"8689",6116442970140,0.4,1,0,NA,8,NA,NA,191,84,155,148,49,NA,NA,NA,NA,2,3,8,2,6,8,1,7,5,NA,NA,NA,NA,NA,NA
"8690",6116524677585,1,1,1,NA,169,NA,NA,117,14,148,115,141,NA,NA,NA,NA,2,5,10,2,5,7,1,9,4,NA,NA,NA,NA,NA,NA
"8691",6116527314585,0.6,1,0,NA,67,NA,NA,146,136,124,45,92,NA,NA,NA,NA,1,8,8,1,9,7,1,8,7,NA,NA,NA,NA,NA,NA
"8692",6116535212400,0.6,1,1,NA,78,NA,NA,31,38,93,69,70,NA,NA,NA,NA,1,5,4,2,4,7,2,4,8,NA,NA,NA,NA,NA,NA
"8693",6116619662325,0,0,0,NA,144,NA,NA,68,140,5,75,25,NA,NA,NA,NA,1,10,0,1,10,0,1,10,0,NA,NA,NA,NA,NA,NA
"8694",6116624896770,0.6,0,0,NA,165,NA,NA,120,189,72,145,39,NA,NA,NA,NA,1,7,5,2,3,7,2,3,5,NA,NA,NA,NA,NA,NA
"8695",6116746198770,0,0,0,NA,130,NA,NA,154,97,16,120,122,NA,NA,NA,NA,1,7,5,2,5,6,2,5,6,NA,NA,NA,NA,NA,NA
"8696",6116747609565,1,0,1,NA,118,NA,NA,48,33,117,109,165,NA,NA,NA,NA,2,7,7,2,6,7,1,7,6,NA,NA,NA,NA,NA,NA
"8697",6116758118010,0.8,1,1,NA,125,NA,NA,72,40,123,36,3,NA,NA,NA,NA,1,9,6,2,9,9,1,9,9,NA,NA,NA,NA,NA,NA
"8698",6116907148065,0.6,0,0,NA,192,NA,NA,98,123,121,75,68,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"8699",6116936089140,0,0,1,NA,176,NA,NA,96,157,46,110,187,NA,NA,NA,NA,2,5,6,2,0,7,1,6,5,NA,NA,NA,NA,NA,NA
"8700",6117021752085,0.2,1,0,NA,16,NA,NA,122,22,97,113,130,NA,NA,NA,NA,1,9,5,2,5,8,1,9,4,NA,NA,NA,NA,NA,NA
"8701",6117085145565,0,1,0,NA,103,NA,NA,40,143,136,51,45,NA,NA,NA,NA,2,2,7,1,5,5,2,3,8,NA,NA,NA,NA,NA,NA
"8702",6117253860825,0.6,1,0,NA,12,NA,NA,22,135,49,190,172,NA,NA,NA,NA,2,3,8,2,5,5,1,8,3,NA,NA,NA,NA,NA,NA
"8703",6117356743380,0.4,1,1,NA,186,NA,NA,142,169,110,120,140,NA,NA,NA,NA,1,8,6,1,8,5,1,8,5,NA,NA,NA,NA,NA,NA
"8704",6117363322695,0,0,1,NA,30,NA,NA,71,24,109,155,64,NA,NA,NA,NA,2,2,8,1,8,3,1,8,3,NA,NA,NA,NA,NA,NA
"8705",6117423947325,0.8,1,1,NA,153,NA,NA,39,37,144,123,57,NA,NA,NA,NA,2,4,6,1,7,5,1,7,5,NA,NA,NA,NA,NA,NA
"8706",6117542585955,0.8,1,1,NA,21,NA,NA,174,114,115,162,128,NA,NA,NA,NA,1,8,4,2,3,8,2,4,7,NA,NA,NA,NA,NA,NA
"8707",6117683718195,1,1,0,NA,16,NA,NA,1,173,103,83,109,NA,NA,NA,NA,2,8,10,1,10,9,2,10,10,NA,NA,NA,NA,NA,NA
"8708",6117768075825,0.4,0,0,NA,90,NA,NA,106,88,89,8,18,NA,NA,NA,NA,1,8,8,1,8,7,2,7,8,NA,NA,NA,NA,NA,NA
"8709",6117770765565,0,0,0,NA,13,NA,NA,68,192,75,123,43,NA,NA,NA,NA,1,6,6,1,7,3,2,4,7,NA,NA,NA,NA,NA,NA
"8710",6117960550455,0.8,0,0,NA,114,NA,NA,41,184,118,135,134,NA,NA,NA,NA,2,6,7,2,4,6,2,6,7,NA,NA,NA,NA,NA,NA
"8711",6118130676510,NA,0,1,NA,161,NA,NA,191,141,134,34,7,NA,NA,NA,NA,1,7,5,1,7,5,1,6,5,NA,NA,NA,NA,NA,NA
"8712",6118131955455,NA,0,0,NA,153,NA,NA,168,31,129,12,76,NA,NA,NA,NA,1,7,3,1,7,3,1,7,3,NA,NA,NA,NA,NA,NA
"8713",6118132021380,NA,1,0,NA,3,NA,NA,36,40,150,104,2,NA,NA,NA,NA,2,4,10,2,4,8,1,10,0,NA,NA,NA,NA,NA,NA
"8714",6118133234400,NA,1,1,NA,31,NA,NA,18,147,160,35,107,NA,NA,NA,NA,1,9,6,2,8,10,2,9,10,NA,NA,NA,NA,NA,NA
"8715",6118133247585,NA,0,1,NA,113,NA,NA,145,23,39,143,103,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"8716",6118134552900,NA,1,1,NA,4,NA,NA,185,141,149,108,103,NA,NA,NA,NA,2,6,10,2,10,10,1,9,9,NA,NA,NA,NA,NA,NA
"8717",6118135884585,NA,0,0,NA,172,NA,NA,82,78,151,89,96,NA,NA,NA,NA,2,5,5,1,5,4,2,4,5,NA,NA,NA,NA,NA,NA
"8718",6118135990065,NA,1,1,NA,10,NA,NA,92,96,190,102,6,NA,NA,NA,NA,1,10,3,1,10,4,1,9,3,NA,NA,NA,NA,NA,NA
"8719",6118137242640,NA,1,1,NA,158,NA,NA,15,157,78,94,55,NA,NA,NA,NA,1,10,0,2,0,10,1,10,0,NA,NA,NA,NA,NA,NA
"8720",6118138547955,NA,0,1,NA,124,NA,NA,100,53,111,186,98,NA,NA,NA,NA,1,5,5,1,8,2,1,8,4,NA,NA,NA,NA,NA,NA
"8721",6118138561140,NA,1,0,NA,192,NA,NA,18,134,47,160,10,NA,NA,NA,NA,1,8,5,1,8,5,1,8,2,NA,NA,NA,NA,NA,NA
"8722",6118138613880,NA,1,0,NA,4,NA,NA,185,187,108,47,141,NA,NA,NA,NA,2,3,7,2,0,10,2,3,7,NA,NA,NA,NA,NA,NA
"8723",6118139853270,NA,1,0,NA,13,NA,NA,2,88,11,21,84,NA,NA,NA,NA,1,8,5,2,7,8,2,5,9,NA,NA,NA,NA,NA,NA
"8724",6118141145400,NA,1,1,NA,189,NA,NA,23,145,78,101,36,NA,NA,NA,NA,1,10,2,2,1,10,1,7,5,NA,NA,NA,NA,NA,NA
"8725",6118141171770,NA,0,0,NA,152,NA,NA,179,156,95,131,145,NA,NA,NA,NA,1,6,0,1,6,0,1,8,4,NA,NA,NA,NA,NA,NA
"8726",6118141198140,NA,0,1,NA,166,NA,NA,87,91,49,178,156,NA,NA,NA,NA,2,4,8,2,3,7,2,1,7,NA,NA,NA,NA,NA,NA
"8727",6118141211325,NA,0,1,NA,42,NA,NA,65,145,105,179,133,NA,NA,NA,NA,1,6,6,2,8,8,2,8,8,NA,NA,NA,NA,NA,NA
"8728",6118141224510,NA,0,1,NA,3,NA,NA,103,118,34,131,1,NA,NA,NA,NA,1,8,0,2,0,10,2,0,10,NA,NA,NA,NA,NA,NA
"8729",6118141250880,NA,0,0,NA,4,NA,NA,185,47,141,103,149,NA,NA,NA,NA,2,0,10,2,0,10,2,0,10,NA,NA,NA,NA,NA,NA
"8730",6118146498510,1,0,1,NA,157,NA,NA,1,6,163,58,91,NA,NA,NA,NA,1,8,5,2,6,8,2,5,8,NA,NA,NA,NA,NA,NA
"8731",6118557830955,1,1,1,NA,22,NA,NA,81,54,138,1,169,NA,NA,NA,NA,1,8,6,1,8,6,2,7,7,NA,NA,NA,NA,NA,NA
"8732",6118664629455,0.4,0,0,NA,93,NA,NA,1,61,181,34,105,NA,NA,NA,NA,2,3,8,1,5,0,2,0,7,NA,NA,NA,NA,NA,NA
"8733",6119238176955,NA,0,0,NA,2,NA,NA,61,126,67,1,91,NA,NA,NA,NA,1,5,3,2,3,5,1,5,3,NA,NA,NA,NA,NA,NA
"8734",6119240774400,NA,1,1,NA,18,NA,NA,31,10,127,87,134,NA,NA,NA,NA,2,5,10,1,7,3,2,4,8,NA,NA,NA,NA,NA,NA
"8735",6119243424585,NA,0,0,NA,172,NA,NA,9,64,192,83,103,NA,NA,NA,NA,2,0,10,1,10,5,1,10,5,NA,NA,NA,NA,NA,NA
"8736",6119243437770,NA,1,0,NA,62,NA,NA,180,41,66,137,11,NA,NA,NA,NA,2,5,6,1,7,5,1,7,5,NA,NA,NA,NA,NA,NA
"8737",6119243450955,NA,1,0,NA,79,NA,NA,31,91,111,83,155,NA,NA,NA,NA,2,5,7,2,0,10,2,1,10,NA,NA,NA,NA,NA,NA
"8738",6119244782640,NA,0,0,NA,8,NA,NA,17,55,125,60,89,NA,NA,NA,NA,2,3,8,2,3,8,2,4,5,NA,NA,NA,NA,NA,NA
"8739",6119244822195,NA,1,0,NA,87,NA,NA,115,150,158,125,104,NA,NA,NA,NA,2,6,8,1,8,6,2,6,8,NA,NA,NA,NA,NA,NA
"8740",6119246114325,NA,1,0,NA,192,NA,NA,14,35,43,134,116,NA,NA,NA,NA,2,4,5,1,7,7,1,6,4,NA,NA,NA,NA,NA,NA
"8741",6119250017085,NA,1,0,NA,40,NA,NA,3,36,110,150,2,NA,NA,NA,NA,2,7,10,2,6,7,2,5,7,NA,NA,NA,NA,NA,NA
"8742",6119250083010,NA,1,1,NA,4,NA,NA,185,149,47,103,141,NA,NA,NA,NA,2,5,5,2,2,8,1,6,3,NA,NA,NA,NA,NA,NA
"8743",6119250096195,NA,1,1,NA,34,NA,NA,70,90,88,131,93,NA,NA,NA,NA,2,7,7,1,6,6,2,6,6,NA,NA,NA,NA,NA,NA
"8744",6119250122565,NA,1,0,NA,134,NA,NA,14,192,35,116,43,NA,NA,NA,NA,2,0,10,2,0,10,1,10,0,NA,NA,NA,NA,NA,NA
"8745",6119279050455,0.4,1,1,NA,40,NA,NA,143,103,110,111,192,NA,NA,NA,NA,2,7,8,1,8,6,1,7,6,NA,NA,NA,NA,NA,NA
"8746",6119286987825,0.6,1,1,NA,188,NA,NA,55,114,165,67,40,NA,NA,NA,NA,1,8,0,1,9,2,2,3,7,NA,NA,NA,NA,NA,NA
"8747",6119323853085,0.6,0,0,NA,32,NA,NA,102,95,92,1,49,NA,NA,NA,NA,1,6,4,2,3,6,1,7,3,NA,NA,NA,NA,NA,NA
"8748",6119355483900,0.4,0,0,NA,3,NA,NA,52,147,75,72,124,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"8749",6119453066085,NA,1,0,NA,177,NA,NA,113,133,186,73,97,NA,NA,NA,NA,1,6,5,2,6,6,2,4,5,NA,NA,NA,NA,NA,NA
"8750",6119453092455,NA,0,1,NA,68,NA,NA,5,75,37,85,184,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"8751",6119453105640,NA,1,0,NA,179,NA,NA,128,53,151,180,104,NA,NA,NA,NA,1,8,5,2,5,8,1,8,5,NA,NA,NA,NA,NA,NA
"8752",6119453132010,NA,0,1,NA,12,NA,NA,140,170,64,102,75,NA,NA,NA,NA,1,8,1,2,1,9,2,2,9,NA,NA,NA,NA,NA,NA
"8753",6119453145195,NA,1,1,NA,148,NA,NA,50,132,124,136,137,NA,NA,NA,NA,2,3,6,1,5,2,2,3,5,NA,NA,NA,NA,NA,NA
"8754",6119453171565,NA,0,0,NA,82,NA,NA,172,96,89,9,78,NA,NA,NA,NA,1,8,8,2,8,8,1,8,7,NA,NA,NA,NA,NA,NA
"8755",6119454437325,NA,1,1,NA,53,NA,NA,124,100,111,49,154,NA,NA,NA,NA,1,10,5,2,7,10,2,8,10,NA,NA,NA,NA,NA,NA
"8756",6119454463695,NA,1,1,NA,66,NA,NA,62,41,180,59,11,NA,NA,NA,NA,2,5,7,2,5,8,1,8,8,NA,NA,NA,NA,NA,NA
"8757",6119454490065,NA,1,0,NA,192,NA,NA,35,134,116,127,14,NA,NA,NA,NA,2,5,6,2,5,6,1,8,5,NA,NA,NA,NA,NA,NA
"8758",6119455769010,NA,0,1,NA,40,NA,NA,36,3,150,104,2,NA,NA,NA,NA,2,3,5,1,7,5,2,3,7,NA,NA,NA,NA,NA,NA
"8759",6119455795380,NA,0,1,NA,8,NA,NA,183,146,95,80,134,NA,NA,NA,NA,1,5,0,1,4,2,1,7,1,NA,NA,NA,NA,NA,NA
"8760",6119461069380,NA,0,1,NA,2,NA,NA,3,104,45,126,46,NA,NA,NA,NA,2,0,0,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA
"8761",6119463614085,1,1,0,NA,120,NA,NA,77,142,148,57,4,NA,NA,NA,NA,1,10,7,1,10,6,1,10,4,NA,NA,NA,NA,NA,NA
"8762",6119743122900,1,0,0,NA,91,NA,NA,169,163,54,138,44,NA,NA,NA,NA,2,7,7,2,7,7,1,7,7,NA,NA,NA,NA,NA,NA
"8763",6119998977825,1,0,0,NA,40,NA,NA,42,12,41,175,159,NA,NA,NA,NA,2,7,7,2,4,7,1,7,5,NA,NA,NA,NA,NA,NA
"8764",6120080672085,1,1,0,NA,172,NA,NA,133,171,121,182,130,NA,NA,NA,NA,2,6,7,1,7,7,2,7,8,NA,NA,NA,NA,NA,NA
"8765",6120278539380,1,0,1,NA,164,NA,NA,150,8,76,166,114,NA,NA,NA,NA,1,10,9,2,6,7,1,7,5,NA,NA,NA,NA,NA,NA
"8766",6120558035010,NA,0,0,NA,38,NA,NA,108,154,140,60,137,NA,NA,NA,NA,1,5,3,1,5,5,1,7,6,NA,NA,NA,NA,NA,NA
"8767",6120567185400,0.8,1,1,NA,114,NA,NA,118,129,81,185,59,NA,NA,NA,NA,2,5,9,1,8,3,1,8,3,NA,NA,NA,NA,NA,NA
